Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
100288615	WHAMMP1	NC_000015.10	-	32519848	32533741	0.0	0.0	0.0
54993	ZSCAN2	NC_000015.10	+	84601009	84616611	0.0	0.0	0.0
400385	RPL5P3	NC_000015.10	-	71063038	71064065	0.0	0.0	0.0
283726	SAXO2	NC_000015.10	+	82262818	82284927	0.0	0.0	0.0
115482723	H3P40	NC_000015.10	+	94168268	94168948	0.0	0.0	0.0
145837	DRAIC	NC_000015.10	+	69561720	69571440	0.0	0.0	0.0
256646	NUTM1	NC_000015.10	+	34343315	34357735	0.0	0.0	0.0
653381	SORD2P	NC_000015.10	-	44825747	44884694	0.0	0.0	0.0
100287616	LOXL1-AS1	NC_000015.10	-	73917468	73928248	0.0	0.0	0.0
106479400	RN7SL484P	NC_000015.10	+	99791209	99791410	0.0	0.0	0.0
104613533	LOC104613533	NC_000015.10	-	92470233	92471546	0.0	0.0	0.0
106479810	RNU6-549P	NC_000015.10	+	64671263	64671368	0.0	0.0	0.0
102725021	ARHGAP11B-DT	NC_000015.10	-	30591195	30625778	0.0	0.0	0.0
106479470	RN7SL677P	NC_000015.10	+	97353497	97353815	0.0	0.0	0.0
100420466	LOC100420466	NC_000015.10	-	27208089	27208629	0.0	0.0	0.0
8773	SNAP23	NC_000015.10	+	42495634	42533058	0.0	0.0	0.0
57184	FAM219B	NC_000015.10	-	74899992	74906851	0.0	0.0	0.0
101928227	LINC02345	NC_000015.10	+	38040393	38062340	0.0	0.0	0.0
5479	PPIB	NC_000015.10	-	64155817	64163022	0.0	0.0	0.0
102724452	LOC102724452	NC_000015.10	-	86938797	86988426	0.0	0.0	0.0
2558	GABRA5	NC_000015.10	+	26866719	26949208	0.0	0.0	0.0
100129830	LOC100129830	NC_000015.10	+	44919957	44921037	0.0	0.0	0.0
283688	LINC00927	NC_000015.10	-	80263068	80341805	0.0	0.0	0.0
4734	NEDD4	NC_000015.10	-	55826917	55993612	0.0	0.0	0.0
2958	GTF2A2	NC_000015.10	-	59638062	59657515	0.0	0.0	0.0
103171574	LOC103171574	NC_000015.10	+	84422519	84425882	0.0	0.0	0.0
654383	RPL13P4	NC_000015.10	+	75388236	75388876	0.0	0.0	0.0
728248	ABCB10P3	NC_000015.10	+	28402865	28405228	0.0	0.0	0.0
5888	RAD51	NC_000015.10	+	40695174	40732340	0.0	0.0	0.0
399697	CTXN2	NC_000015.10	+	48178438	48203758	0.0	0.0	0.0
100134869	UBE2Q2P2	NC_000015.10	+	82355136	82415611	0.0	0.0	0.0
100132031	DNM1P28	NC_000015.10	-	30098255	30102101	0.0	0.0	0.0
101927579	DNM1P50	NC_000015.10	-	30568598	30571721	0.0	0.0	0.0
102725022	LINC02352	NC_000015.10	+	31216021	31225007	0.0	0.0	0.0
100873754	RNU6-19P	NC_000015.10	-	65553082	65553187	0.0	0.0	0.0
23766	GABARAPL3	NC_000015.10	-	90346527	90349447	0.0	0.0	0.0
283698	SYNGR2P1	NC_000015.10	+	30044440	30046080	0.0	0.0	0.0
196993	CT62	NC_000015.10	-	71110244	71115504	0.0	0.0	0.0
100422032	LOC100422032	NC_000015.10	-	54047984	54050971	0.0	0.0	0.0
388125	C2CD4B	NC_000015.10	-	62163535	62165285	0.0	0.0	0.0
25764	HYPK	NC_000015.10	+	43800421	43804427	0.0	0.0	0.0
359736	MRPL15P1	NC_000015.10	+	89752344	89753544	0.0	0.0	0.0
3669	ISG20	NC_000015.10	+	88635632	88656483	0.0	0.0	0.0
654385	RPL21P15	NC_000015.10	-	64631077	64631533	0.0	0.0	0.0
100128250	RPL31P55	NC_000015.10	+	96448126	96448530	0.0	0.0	0.0
106479404	RN7SL495P	NC_000015.10	-	22609141	22609377	0.0	0.0	0.0
643699	GOLGA8N	NC_000015.10	+	32593456	32607237	0.0	0.0	0.0
106481033	RN7SL400P	NC_000015.10	-	21102843	21103138	0.0	0.0	0.0
644029	RPL7AP62	NC_000015.10	-	47730082	47730960	0.0	0.0	0.0
197021	LCTL	NC_000015.10	-	66547532	66565998	0.0	0.0	0.0
106479327	RN7SL286P	NC_000015.10	+	32602121	32602411	0.0	0.0	0.0
100129942	LOC100129942	NC_000015.10	-	88989222	88990308	0.0	0.0	0.0
100289091	LOC100289091	NC_000015.10	-	58755629	58756247	0.0	0.0	0.0
388165	UBE2Q2P1	NC_000015.10	-	84527196	84570795	0.0	0.0	0.0
644110	LOC644110	NC_000015.10	-	32312445	32315620	0.0	0.0	0.0
400410	ST20	NC_000015.10	-	79898842	79923752	0.0	0.0	0.0
728424	LOC728424	NC_000015.10	+	30223068	30226244	0.0	0.0	0.0
100616293	MIR4510	NC_000015.10	+	35926856	35926923	0.0	0.0	0.0
5873	RAB27A	NC_000015.10	-	55202966	55270922	0.0	0.0	0.0
106481603	RNU6-1339P	NC_000015.10	-	83824863	83824953	0.0	0.0	0.0
100288892	COX6CP4	NC_000015.10	+	36571930	36572309	0.0	0.0	0.0
105370757	SCG5-AS1	NC_000015.10	-	32665702	32673065	0.0	0.0	0.0
102723493	LOC102723493	NC_000015.10	-	66984207	67064182	0.0	0.0	0.0
81111	OR11J1P	NC_000015.10	-	21542998	21543957	0.0	0.0	0.0
106479835	RNU6-610P	NC_000015.10	-	43637632	43637738	0.0	0.0	0.0
10519	CIB1	NC_000015.10	-	90229975	90265759	0.0	0.0	0.0
101926911	VPS33B-DT	NC_000015.10	+	91022622	91031139	0.0	0.0	0.0
4874	NPM1P5	NC_000015.10	+	92285812	92287234	0.0	0.0	0.0
729739	PPIAP46	NC_000015.10	+	74361552	74362041	0.0	0.0	0.0
26831	RNU5A-1	NC_000015.10	+	65296051	65296167	0.0	0.0	0.0
654388	RPL32P2	NC_000015.10	-	34085858	34086366	0.0	0.0	0.0
388112	NANOGP8	NC_000015.10	-	35083410	35085295	0.0	0.0	0.0
9153	SLC28A2	NC_000015.10	+	45252234	45277846	0.0	0.0	0.0
100422971	MIR4312	NC_000015.10	-	68801850	68801925	0.0	0.0	0.0
23102	TBC1D2B	NC_000015.10	-	77994985	78077711	0.0	0.0	0.0
55075	UACA	NC_000015.10	-	70654554	70702282	0.0	0.0	0.0
100271646	RPL36AP43	NC_000015.10	-	89687877	89688280	0.0	0.0	0.0
106479894	RNU6-741P	NC_000015.10	-	23777437	23777543	0.0	0.0	0.0
400389	RPL12P35	NC_000015.10	-	72379174	72379798	0.0	0.0	0.0
283738	NTRK3-AS1	NC_000015.10	+	88252730	88271066	0.0	0.0	0.0
2228	FDPSP4	NC_000015.10	-	42939253	42940404	0.0	0.0	0.0
105371008	LINC02251	NC_000015.10	+	98003038	98022338	0.0	0.0	0.0
100129972	NPM1P47	NC_000015.10	-	62082149	62083330	0.0	0.0	0.0
90427	BMF	NC_000015.10	-	40087890	40108879	0.0	0.0	0.0
100616404	MIR4515	NC_000015.10	+	83067335	83067415	0.0	0.0	0.0
100507466	DPH6-DT	NC_000015.10	+	35546195	35859001	0.0	0.0	0.0
84894	LINGO1	NC_000015.10	-	77613027	77820900	0.0	0.0	0.0
390600	LOC390600	NC_000015.10	+	68833733	68835360	0.0	0.0	0.0
101926895	CRTC3-AS1	NC_000015.10	-	90620009	90717140	0.0	0.0	0.0
100302121	MIR1276	NC_000015.10	-	85770496	85770578	0.0	0.0	0.0
100216544	DNM1P47	NC_000015.10	+	101764629	101767023	0.0	0.0	0.0
791114	PWRN1	NC_000015.10	+	24558157	24587780	0.0	0.0	0.0
26832	RNU5B-1	NC_000015.10	+	65304677	65304793	0.0	0.0	0.0
100189155	TRC-GCA5-1	NC_000015.10	+	79744655	79744727	0.0	0.0	0.0
101929173	THSD4-AS2	NC_000015.10	-	71688701	71691539	0.0	0.0	0.0
6557	SLC12A1	NC_000015.10	+	48206302	48304078	0.0	0.0	0.0
51335	NGRN	NC_000015.10	+	90265663	90272211	0.0	0.0	0.0
645877	LOC645877	NC_000015.10	+	56846313	56846812	0.0	0.0	0.0
390601	KRT8P9	NC_000015.10	+	70858637	70860362	0.0	0.0	0.0
106481896	RNU6-449P	NC_000015.10	+	53764204	53764310	0.0	0.0	0.0
102466875	MIR8063	NC_000015.10	-	36972821	36972901	0.0	0.0	0.0
791115	PWRN2	NC_000015.10	-	24164777	24169948	0.0	0.0	0.0
109729174	MIR4713HG	NC_000015.10	+	51037488	51293912	0.0	0.0	0.0
102724760	LOC102724760	NC_000015.10	-	21717666	21718307	0.0	0.0	0.0
54878	DPP8	NC_000015.10	-	65442467	65517689	0.0	0.0	0.0
100996876	RORA-AS2	NC_000015.10	+	60681569	60687249	0.0	0.0	0.0
10116	FEM1B	NC_000015.10	+	68277745	68295862	0.0	0.0	0.0
8800	PEX11A	NC_000015.10	-	89681535	89690754	0.0	0.0	0.0
100418897	NBEAP4	NC_000015.10	-	21250180	21260163	0.0	0.0	0.0
100306975	NDUFAF4P1	NC_000015.10	+	49156298	49158625	0.0	0.0	0.0
728729	FABP5P8	NC_000015.10	+	83044307	83044969	0.0	0.0	0.0
440275	EIF2AK4	NC_000015.10	+	39934115	40035591	0.0	0.0	0.0
27079	RPUSD2	NC_000015.10	+	40569299	40574949	0.0	0.0	0.0
751603	LOC751603	NC_000015.10	+	36613404	36615474	0.0	0.0	0.0
100419098	ENO1P2	NC_000015.10	+	92422134	92422787	0.0	0.0	0.0
2252	FGF7	NC_000015.10	+	49423242	49488775	0.0	0.0	0.0
8917	HERC2P1	NC_000015.10	+	28332228	28335061	0.0	0.0	0.0
79856	SNX22	NC_000015.10	+	64151731	64157481	0.0	0.0	0.0
4916	NTRK3	NC_000015.10	-	87859751	88256739	0.0	0.0	0.0
106479176	RN7SKP181	NC_000015.10	+	96842069	96842384	0.0	0.0	0.0
80301	PLEKHO2	NC_000015.10	+	64841915	64868002	0.0	0.0	0.0
80208	SPG11	NC_000015.10	-	44562696	44663662	0.0	0.0	0.0
23604	DAPK2	NC_000015.10	-	63907036	64046485	0.0	0.0	0.0
50804	MYEF2	NC_000015.10	-	48134632	48178295	0.0	0.0	0.0
440253	WHAMMP2	NC_000015.10	+	28737583	28758362	0.0	0.0	0.0
8918	HERC2P6	NC_000015.10	+	23430839	23435219	0.0	0.0	0.0
109729177	INO80-AS1	NC_000015.10	+	41016800	41027891	0.0	0.0	0.0
645292	HMGB1P6	NC_000015.10	-	71163472	71165512	0.0	0.0	0.0
124903586	LOC124903586	NC_000015.10	+	65843431	65843558	0.0	0.0	0.0
7158	TP53BP1	NC_000015.10	-	43403061	43510640	0.0	0.0	0.0
400347	LOC400347	NC_000015.10	-	31453201	31454258	0.0	0.0	0.0
100289656	LOC100289656	NC_000015.10	+	28788243	28789392	0.0	0.0	0.0
727909	GOLGA8Q	NC_000015.10	+	30552050	30565684	0.0	0.0	0.0
80119	PIF1	NC_000015.10	-	64815632	64825647	0.0	0.0	0.0
1381	CRABP1	NC_000015.10	+	78340353	78348225	0.0	0.0	0.0
84206	MEX3B	NC_000015.10	-	82041778	82046018	0.0	0.0	0.0
124903587	LOC124903587	NC_000015.10	+	98026044	98026139	0.0	0.0	0.0
100312813	VN1R61P	NC_000015.10	-	20893107	20893962	0.0	0.0	0.0
23741	EID1	NC_000015.10	+	48878134	48880173	0.0	0.0	0.0
26035	GLCE	NC_000015.10	+	69160635	69272207	0.0	0.0	0.0
112163599	MTND4P37	NC_000015.10	-	40134768	40135214	0.0	0.0	0.0
644390	HNRNPLP2	NC_000015.10	-	34488659	34490501	0.0	0.0	0.0
54778	RNF111	NC_000015.10	+	58987663	59097419	0.0	0.0	0.0
407051	MIR9-3	NC_000015.10	+	89368017	89368106	0.0	0.0	0.0
106479988	RNU6-953P	NC_000015.10	-	45354780	45354885	0.0	0.0	0.0
145858	C15orf32	NC_000015.10	+	92471677	92501117	0.0	0.0	0.0
23205	ACSBG1	NC_000015.10	-	78167468	78234565	0.0	0.0	0.0
124903588	LOC124903588	NC_000015.10	+	83095514	83095600	0.0	0.0	0.0
23742	NPAP1	NC_000015.10	+	24675775	24683393	0.0	0.0	0.0
100874380	DPPA5P2	NC_000015.10	+	45566774	45567043	0.0	0.0	0.0
10391	CORO2B	NC_000015.10	+	68518373	68727806	0.0	0.0	0.0
100506686	IQCH-AS1	NC_000015.10	-	67403611	67521844	0.0	0.0	0.0
100271492	RPL32P30	NC_000015.10	+	50798670	50798957	0.0	0.0	0.0
81698	LINC00597	NC_000015.10	-	77223893	77225404	0.0	0.0	0.0
80125	CCDC33	NC_000015.10	+	74318559	74336141	0.0	0.0	0.0
124903589	LOC124903589	NC_000015.10	+	57668470	57668524	0.0	0.0	0.0
10588	MTHFS	NC_000015.10	-	79843547	79897285	0.0	0.0	0.0
6627	SNRPA1	NC_000015.10	-	101281510	101295248	0.0	0.0	0.0
106481338	RNU6-498P	NC_000015.10	+	20738679	20738785	0.0	0.0	0.0
106481687	PDIA3P2	NC_000015.10	+	43649021	43649291	0.0	0.0	0.0
106660614	EGLN1P1	NC_000015.10	+	84633500	84636045	0.0	0.0	0.0
10099	TSPAN3	NC_000015.10	-	77041404	77071109	0.0	0.0	0.0
390561	HERC2P10	NC_000015.10	+	30818036	30827783	0.0	0.0	0.0
283692	CPEB1-AS1	NC_000015.10	+	82647770	82692820	0.0	0.0	0.0
113189	CHST14	NC_000015.10	+	40470984	40473158	0.0	0.0	0.0
642311	BMS1P15	NC_000015.10	+	20153776	20160826	0.0	0.0	0.0
100271207	RPL5P32	NC_000015.10	+	27895660	27896640	0.0	0.0	0.0
58472	SQOR	NC_000015.10	+	45631148	45691281	0.0	0.0	0.0
84942	WDR73	NC_000015.10	-	84639285	84654283	0.0	0.0	0.0
646071	LOC646071	NC_000015.10	-	20046294	20048297	0.0	0.0	0.0
23431	AP4E1	NC_000015.10	+	50908683	51005895	0.0	0.0	0.0
106479324	RN7SL278P	NC_000015.10	-	76976915	76977210	0.0	0.0	0.0
123745	PLA2G4E	NC_000015.10	-	41981582	42050703	0.0	0.0	0.0
54913	RPP25	NC_000015.10	-	74954418	74956772	0.0	0.0	0.0
80237	ELL3	NC_000015.10	-	43772620	43776966	0.0	0.0	0.0
728310	GOLGA6L7	NC_000015.10	-	28841832	28848644	0.0	0.0	0.0
105371031	LOC105371031	NC_000015.10	+	89400171	89419899	0.0	0.0	0.0
105370822	LINC02490	NC_000015.10	+	53116365	53129698	0.0	0.0	0.0
10081	PDCD7	NC_000015.10	-	65117379	65133808	0.0	0.0	0.0
101929439	LOC101929439	NC_000015.10	-	76174891	76181486	0.0	0.0	0.0
106479939	RNU6-844P	NC_000015.10	-	57405074	57405175	0.0	0.0	0.0
161931	ADAD2	NC_000016.10	+	84191157	84197166	0.0	0.0	0.0
146395	GSG1L	NC_000016.10	-	27787528	28063714	0.0	0.0	0.0
105371238	LINC02134	NC_000016.10	+	47965689	47971687	0.0	0.0	0.0
100422558	SMG1P6	NC_000016.10	-	29425411	29447026	0.0	0.0	0.0
124903803	LOC124903803	NC_000016.10	+	62404251	62404354	0.0	0.0	0.0
283871	PGP	NC_000016.10	-	2211593	2214840	0.0	0.0	0.0
791082	DBIP3	NC_000016.10	+	4130592	4130995	0.0	0.0	0.0
9914	ATP2C2	NC_000016.10	+	84368538	84464187	0.0	0.0	0.0
102724101	TP53TG3E	NC_000016.10	+	33304306	33306945	0.0	0.0	0.0
112694756	LOC112694756	NC_000016.10	+	30053151	30070414	0.0	0.0	0.0
109731405	PDXDC2P	NC_000016.10	-	70011002	70065948	0.0	0.0	0.0
124903785	LOC124903785	NC_000016.10	-	50352189	50352292	0.0	0.0	0.0
642799	NPIPA2	NC_000016.10	+	14742533	14765462	0.0	0.0	0.0
146434	ZNF597	NC_000016.10	-	3432414	3443504	0.0	0.0	0.0
100287036	LOC100287036	NC_000016.10	+	89320452	89324917	0.0	0.0	0.0
162083	C16orf82	NC_000016.10	+	27066927	27069166	0.0	0.0	0.0
390748	PABPN1L	NC_000016.10	-	88863333	88866660	0.0	0.0	0.0
100507458	ZNF213-AS1	NC_000016.10	-	3125529	3134882	0.0	0.0	0.0
10273	STUB1	NC_000016.10	+	680410	682801	0.0	0.0	0.0
10921	RNPS1	NC_000016.10	-	2253116	2268126	0.0	0.0	0.0
100616256	MIR4721	NC_000016.10	-	28843919	28844007	0.0	0.0	0.0
100422960	MIR3179-1	NC_000016.10	+	14901508	14901591	0.0	0.0	0.0
124903805	LOC124903805	NC_000016.10	+	11293210	11293313	0.0	0.0	0.0
441744	RPS16P7	NC_000016.10	-	2332247	2332733	0.0	0.0	0.0
267	AMFR	NC_000016.10	-	56361452	56425545	0.0	0.0	0.0
106480319	NAMPTP3	NC_000016.10	+	35085896	35086119	0.0	0.0	0.0
4324	MMP15	NC_000016.10	+	58025754	58046901	0.0	0.0	0.0
107075103	MTND4LP24	NC_000016.10	-	10723065	10723355	0.0	0.0	0.0
398	ARHGDIG	NC_000016.10	+	280591	283010	0.0	0.0	0.0
106479532	RN7SL850P	NC_000016.10	-	4633591	4633881	0.0	0.0	0.0
84229	DRC7	NC_000016.10	+	57694806	57731805	0.0	0.0	0.0
54550	NECAB2	NC_000016.10	+	83968632	84002776	0.0	0.0	0.0
124903806	LOC124903806	NC_000016.10	-	47120919	47121021	0.0	0.0	0.0
172	AFG3L1P	NC_000016.10	+	89972580	90000787	0.0	0.0	0.0
197320	ZNF778	NC_000016.10	+	89217703	89237141	0.0	0.0	0.0
106480475	RN7SKP233	NC_000016.10	+	76287630	76287739	0.0	0.0	0.0
100421641	LOC100421641	NC_000016.10	+	69264134	69264947	0.0	0.0	0.0
8399	PLA2G10	NC_000016.10	-	14672548	14694573	0.0	0.0	0.0
55159	RFWD3	NC_000016.10	-	74621399	74666877	0.0	0.0	0.0
6923	ELOB	NC_000016.10	-	2771414	2777280	0.0	0.0	0.0
100616167	MIR4722	NC_000016.10	-	88716278	88716337	0.0	0.0	0.0
84572	GNPTG	NC_000016.10	+	1351931	1364113	0.0	0.0	0.0
124903807	LOC124903807	NC_000016.10	+	11467641	11467729	0.0	0.0	0.0
11273	ATXN2L	NC_000016.10	+	28822999	28837232	0.0	0.0	0.0
677827	SNORA46	NC_000016.10	-	58548499	58548633	0.0	0.0	0.0
83886	PRSS27	NC_000016.10	-	2712422	2720224	0.0	0.0	0.0
9738	CCP110	NC_000016.10	+	19523942	19553408	0.0	0.0	0.0
8996	NOL3	NC_000016.10	+	67170538	67175737	0.0	0.0	0.0
106479105	RN7SKP23	NC_000016.10	+	23412380	23416680	0.0	0.0	0.0
27327	TNRC6A	NC_000016.10	+	24610205	24826218	0.0	0.0	0.0
100507534	LINC02192	NC_000016.10	-	47849314	47887130	0.0	0.0	0.0
64127	NOD2	NC_000016.10	+	50693606	50733075	0.0	0.0	0.0
100127963	RPS3AP48	NC_000016.10	+	5270150	5270998	0.0	0.0	0.0
100847028	MIR5587	NC_000016.10	+	535316	535368	0.0	0.0	0.0
27187	MOCS1P1	NC_000016.10	+	48496615	48499426	0.0	0.0	0.0
106480151	RNU6-1340P	NC_000016.10	+	19012157	19012263	0.0	0.0	0.0
124903787	LOC124903787	NC_000016.10	+	87314720	87314823	0.0	0.0	0.0
100616241	MIR4717	NC_000016.10	+	2274620	2274691	0.0	0.0	0.0
440348	NPIPB15	NC_000016.10	+	74376306	74392115	0.0	0.0	0.0
100873670	RNA5SP419	NC_000016.10	+	35753796	35753930	0.0	0.0	0.0
54925	ZSCAN32	NC_000016.10	-	3382085	3401004	0.0	0.0	0.0
63928	CHP2	NC_000016.10	+	23755026	23758935	0.0	0.0	0.0
100287029	DDX11L10	NC_000016.10	+	11555	14090	0.0	0.0	0.0
283888	IL21R-AS1	NC_000016.10	-	27447669	27453393	0.0	0.0	0.0
100873656	RNA5SP404	NC_000016.10	+	9600097	9600228	0.0	0.0	0.0
100216341	RPS24P17	NC_000016.10	+	56906498	56907023	0.0	0.0	0.0
102465907	MIR6862-2	NC_000016.10	+	28724252	28724321	0.0	0.0	0.0
4261	CIITA	NC_000016.10	+	10877198	10936394	0.0	0.0	0.0
100420536	LOC100420536	NC_000016.10	+	21998808	21999435	0.0	0.0	0.0
100652740	PYCARD-AS1	NC_000016.10	+	31201885	31203452	0.0	0.0	0.0
100127965	LOC100127965	NC_000016.10	-	30537004	30538259	0.0	0.0	0.0
441771	MT1CP	NC_000016.10	+	56647689	56649513	0.0	0.0	0.0
5620	PRM2	NC_000016.10	-	11275639	11276480	0.0	0.0	0.0
81889	FAHD1	NC_000016.10	+	1827206	1840207	0.0	0.0	0.0
100302243	MIR1972-1	NC_000016.10	-	15010321	15010397	0.0	0.0	0.0
102465908	MIR6770-2	NC_000016.10	+	16329305	16329364	0.0	0.0	0.0
100873672	RNA5SP421	NC_000016.10	+	35754555	35754688	0.0	0.0	0.0
89927	BMERB1	NC_000016.10	+	15434588	15588259	0.0	0.0	0.0
80790	CMIP	NC_000016.10	+	81495354	81711762	0.0	0.0	0.0
342358	CYCSP39	NC_000016.10	-	25454141	25454716	0.0	0.0	0.0
28300	IGHV3OR16-15	NC_000016.10	+	32903604	32903894	0.0	0.0	0.0
101928595	YPEL3-DT	NC_000016.10	+	30096430	30105456	0.0	0.0	0.0
6559	SLC12A3	NC_000016.10	+	56865207	56915850	0.0	0.0	0.0
100189244	TRK-CTT8-1	NC_000016.10	+	3164938	3165010	0.0	0.0	0.0
613037	NPIPB13	NC_000016.10	-	30222897	30248479	0.0	0.0	0.0
4495	MT1G	NC_000016.10	-	56666730	56668065	0.0	0.0	0.0
100873673	RNA5SP422	NC_000016.10	+	35754923	35755033	0.0	0.0	0.0
22928	SEPHS2	NC_000016.10	-	30443631	30445874	0.0	0.0	0.0
1632	ECI1	NC_000016.10	-	2239402	2251587	0.0	0.0	0.0
146110	RPL7P47	NC_000016.10	+	17932717	17933395	0.0	0.0	0.0
100133137	LOC100133137	NC_000016.10	+	18170368	18170982	0.0	0.0	0.0
735301	SNHG9	NC_000016.10	+	1964996	1965504	0.0	0.0	0.0
645299	RPS10P24	NC_000016.10	-	70079083	70079661	0.0	0.0	0.0
348174	CLEC18A	NC_000016.10	+	69950517	69963986	0.0	0.0	0.0
441750	LOC441750	NC_000016.10	-	16952503	16953468	0.0	0.0	0.0
50615	IL21R	NC_000016.10	+	27402174	27452042	0.0	0.0	0.0
100526831	SLX1B-SULT1A4	NC_000016.10	+	29455091	29464980	0.0	0.0	0.0
102466194	MIR6773	NC_000016.10	-	68233426	68233499	0.0	0.0	0.0
84264	HAGHL	NC_000016.10	+	727106	729715	0.0	0.0	0.0
93129	ORAI3	NC_000016.10	+	30949068	30954938	0.0	0.0	0.0
100421779	ACSM5P1	NC_000016.10	-	20603912	20607169	0.0	0.0	0.0
100189168	TRR-CCT3-1	NC_000016.10	+	3152900	3152972	0.0	0.0	0.0
732275	LINC00917	NC_000016.10	-	86331850	86345679	0.0	0.0	0.0
642614	C2orf69P2	NC_000016.10	+	35492323	35494220	0.0	0.0	0.0
105371252	LINC02168	NC_000016.10	+	50806672	50807629	0.0	0.0	0.0
360226	PRSS41	NC_000016.10	+	2798470	2805304	0.0	0.0	0.0
107075169	MTCO1P28	NC_000016.10	-	3367719	3369246	0.0	0.0	0.0
100873675	RNA5SP424	NC_000016.10	-	47450347	47450461	0.0	0.0	0.0
4496	MT1H	NC_000016.10	+	56669814	56671129	0.0	0.0	0.0
123862	LOC123862	NC_000016.10	+	84920430	84921038	0.0	0.0	0.0
100132169	WASIR2	NC_000016.10	+	22916	25114	0.0	0.0	0.0
100287372	IGHV3OR16-13	NC_000016.10	+	33827366	33827659	0.0	0.0	0.0
107133503	MTND6P28	NC_000016.10	+	82121844	82122369	0.0	0.0	0.0
7752	ZNF200	NC_000016.10	-	3222325	3235158	0.0	0.0	0.0
100132247	NPIPB5	NC_000016.10	+	22503599	22536535	0.0	0.0	0.0
100128788	SRRM2-AS1	NC_000016.10	-	2737076	2752600	0.0	0.0	0.0
100873676	RNA5SP425	NC_000016.10	+	47505432	47505543	0.0	0.0	0.0
642659	HNRNPA1L3	NC_000016.10	+	51645757	51647079	0.0	0.0	0.0
10300	KATNB1	NC_000016.10	+	57735770	57757244	0.0	0.0	0.0
105371346	CPHXL	NC_000016.10	-	75714131	75726490	0.0	0.0	0.0
28304	IGHV3OR16-12	NC_000016.10	+	33802922	33803215	0.0	0.0	0.0
92806	CENPBD1P	NC_000016.10	-	89969775	89972496	0.0	0.0	0.0
729264	TP53TG3D	NC_000016.10	+	32253286	32255928	0.0	0.0	0.0
388282	LOC388282	NC_000016.10	+	57810519	57816952	0.0	0.0	0.0
100271248	RPS2P44	NC_000016.10	-	48577484	48578392	0.0	0.0	0.0
326343	MT1DP	NC_000016.10	+	56643687	56644941	0.0	0.0	0.0
100873677	RNA5SP426	NC_000016.10	-	50869455	50869575	0.0	0.0	0.0
100130664	LOC100130664	NC_000016.10	+	89458791	89459437	0.0	0.0	0.0
5119	CHMP1A	NC_000016.10	-	89644435	89657708	0.0	0.0	0.0
146378	C16orf92	NC_000016.10	+	30023198	30027736	0.0	0.0	0.0
28305	IGHV3OR16-11	NC_000016.10	-	33858898	33859187	0.0	0.0	0.0
102724163	LOC102724163	NC_000016.10	-	83797236	83803976	0.0	0.0	0.0
100128384	VN1R65P	NC_000016.10	+	31554053	31554927	0.0	0.0	0.0
5619	PRM1	NC_000016.10	-	11280841	11281330	0.0	0.0	0.0
100507419	MMP25-AS1	NC_000016.10	-	3052125	3059370	0.0	0.0	0.0
728888	NPIPB11	NC_000016.10	-	29381310	29406711	0.0	0.0	0.0
100873678	RNA5SP427	NC_000016.10	+	53337453	53337571	0.0	0.0	0.0
2300	FOXL1	NC_000016.10	+	86578549	86583478	0.0	0.0	0.0
28306	IGHV3OR16-10	NC_000016.10	+	32995213	32995503	0.0	0.0	0.0
79068	FTO	NC_000016.10	+	53703963	54114467	0.0	0.0	0.0
23090	ZNF423	NC_000016.10	-	49487524	49857919	0.0	0.0	0.0
102723385	COQ7-DT	NC_000016.10	-	19062754	19067691	0.0	0.0	0.0
100271585	RPS27P27	NC_000016.10	+	59088837	59089091	0.0	0.0	0.0
574455	MIR193B	NC_000016.10	+	14303967	14304049	0.0	0.0	0.0
100873679	RNA5SP428	NC_000016.10	+	66301809	66301940	0.0	0.0	0.0
100194425	BCAP31P1	NC_000016.10	-	33987962	33991551	0.0	0.0	0.0
102724018	FRG2KP	NC_000016.10	-	31563222	31567715	0.0	0.0	0.0
729313	PPIAP51	NC_000016.10	-	81475499	81476559	0.0	0.0	0.0
100500812	MIR3677	NC_000016.10	+	2270713	2270772	0.0	0.0	0.0
28307	IGHV3OR16-9	NC_000016.10	+	32066065	32066358	0.0	0.0	0.0
9091	PIGQ	NC_000016.10	+	569968	584109	0.0	0.0	0.0
5531	PPP4C	NC_000016.10	+	30075994	30085376	0.0	0.0	0.0
342443	LOC342443	NC_000016.10	+	33808760	33810764	0.0	0.0	0.0
10308	ZNF267	NC_000016.10	+	31873807	31917357	0.0	0.0	0.0
730092	RRN3P1	NC_000016.10	-	21796630	21819174	0.0	0.0	0.0
386757	SLC6A10P	NC_000016.10	-	32877473	32885142	0.0	0.0	0.0
106479571	RNU4-30P	NC_000016.10	-	68329387	68329529	0.0	0.0	0.0
23042	PDXDC1	NC_000016.10	+	14974735	15139410	0.0	0.0	0.0
29108	PYCARD	NC_000016.10	-	31201486	31202760	0.0	0.0	0.0
5930	RBBP6	NC_000016.10	+	24539566	24572863	0.0	0.0	0.0
100271525	RPL39P31	NC_000016.10	-	71991051	71991405	0.0	0.0	0.0
106480814	RNU7-99P	NC_000016.10	+	6748908	6748969	0.0	0.0	0.0
84309	NUDT16L1	NC_000016.10	+	4693562	4695859	0.0	0.0	0.0
100505619	LINC00919	NC_000016.10	-	52083065	52085109	0.0	0.0	0.0
